xAcc,yAcc,zAcc,xGyro,yGyro,zGyro,label
-1.37,6.19,-7.97,-11.78,98.08,-84.35,fall
-2.25,6.94,-7.79,-7.26,80.93,-78.61,fall
-1.17,6.83,-6.38,-7.93,70.07,-75.01,fall
-1.56,5.67,-6.06,-3.42,59.81,-75.56,fall
-1.49,5.64,-5.54,4.21,44.92,-74.1,fall
-0.21,6.11,-4.54,11.66,39.49,-80.26,fall
0.51,14.14,-8.76,6.65,51.57,-99.24,fall
-1.84,6.19,-5.41,-6.71,45.17,-84.41,fall
2.83,8.53,-5.35,10.01,64.39,-65,fall
-1.67,7.61,-6.87,16.3,87.77,-73.24,fall
-4.2,7.2,-7.28,14.16,75.5,-69.46,fall
-4.19,6.78,-6.59,11.47,58.17,-59.33,fall
-4.36,6.06,-5.96,5.43,38.33,-47.61,fall
-3.59,5.42,-5.58,5.92,24.78,-26.79,fall
-4.04,5.88,-6.28,0.06,13.24,-10.38,fall
-4.56,6.09,-6.84,-2.08,-2.2,0.67,fall
-4.23,6.72,-7.15,-6.23,-15.38,7.08,fall
-2.37,6.71,-6.61,-10.25,-22.46,10.56,fall
-2.97,6.69,-6.52,-19.29,-19.23,13.55,fall
-3.02,6.75,-6.56,-27.89,-16.24,4.94,fall
-3.29,6.7,-6.14,-36.5,-15.44,-1.34,fall
-2.32,3.17,-6.42,-36.56,-20.81,4.64,fall
-3.69,9.33,-5.18,-7.32,-23.38,9.34,fall
7.31,28.07,-6.3,-44.07,-24.78,25.51,fall
4.82,11.56,-0.23,-27.1,-10.31,6.23,fall
-3.67,8.97,-4.69,-23.74,-0.85,40.28,fall
0.72,6.92,-2.61,-14.89,-31.43,58.65,fall
3.77,6.7,-1.58,-2.62,-28.14,62.99,fall
1.57,8.93,-3.89,-2.56,-23.93,50.54,fall
-0.21,7.56,-4.36,-5.98,-47.79,46.45,fall
-0.77,8.34,-4.28,-1.28,-65.37,44.01,fall
2.66,8.09,-3.2,-0.79,-72.33,38.39,fall
5.24,7.89,-2.8,7.32,-50.9,25.09,fall
7.07,10.72,-0.9,5.43,-23.32,-0.49,fall
2.34,8.99,-1.29,-13.49,18.62,-55.18,fall
-3.72,5.88,-9.01,-2.26,2.69,-56.95,fall
-9.43,11.92,-11.09,-38.02,-17.82,-30.76,fall
-1.39,8.55,-10.66,-37.11,-95.09,-26.61,fall
4.97,5.06,-5.39,-21,-76.84,-24.6,fall
1.83,2.88,-1.62,-8.18,-36.25,-1.22,fall
-0.5,-0.7,-0.7,6.71,-9.03,15.2,fall
-6.6,11.58,-2.35,39.06,-16.66,23.56,fall
3.31,25.74,0.05,-8.91,-37.29,0.67,fall
0.99,11.72,-2.01,-23.56,15.01,-56.88,fall
-3.18,9.84,-1.43,6.41,13.73,-36.8,fall
-4.6,6.58,-3.22,11.78,9.52,-38.15,fall
-1.61,4.64,-1.78,26.37,-7.45,-6.16,fall
-0.54,6.51,-2.25,34,9.46,2.99,fall
-1.21,7.3,-2.04,28.44,21.97,0.49,fall
-2.92,8.46,-3.77,17.58,34.24,-7.87,fall
-2.72,7.34,-5.25,22.95,32.35,-2.44,fall
-3.04,6.63,-6.09,32.23,31.56,-6.04,fall
-2.45,5.14,-5.82,42.42,27.95,-9.16,fall
-1.6,2.32,-5.87,63.6,27.34,-15.5,fall
0.15,1.28,-4.96,91,30.76,-15.87,fall
-10.63,32.11,-8.32,53.16,32.59,-34.67,fall
-5.58,8.97,-6.67,4.76,-14.89,23.5,fall
2.73,7.16,-5,18.55,4.15,30.09,fall
5.59,4.07,-3.6,29.97,28.63,13.24,fall
-5.07,7.98,-6.39,21.67,36.62,32.78,fall
-8.26,7.77,-8.69,15.63,-9.03,48.52,fall
-1.79,5.96,-6.34,17.88,-44.07,47,fall
0.04,4.73,-5.19,7.75,-51.7,66.96,fall
0.59,4.42,-4.21,-1.28,-52.98,80.51,fall
-0.14,3.72,-3.32,3.17,-54.57,84.41,fall
-4.21,6.24,-1.59,15.01,-63.29,83.07,fall
1.89,13.13,-16.14,-20.08,-48.16,125.37,fall
0.33,11.08,-10.03,-8.12,-80.08,64.39,fall
-1.64,6.79,-7.41,-9.7,-105.65,81.6,fall
2.82,4.89,-4.77,-5.68,-104.68,83.25,fall
4.48,6.64,-4.47,0.12,-85.75,83.8,fall
3.4,7.73,-4.91,2.14,-69.27,69.34,fall
2.04,7.17,-5.63,2.26,-62.99,54.44,fall
1.2,7.08,-6.19,5.92,-63.35,52.86,fall
1.75,6.75,-5.72,2.99,-68.66,56.64,fall
2.17,5.46,-5.2,-0.98,-71.84,61.22,fall
1.92,3.87,-4.46,-0.12,-71.96,65.31,fall
3.51,3.71,-6.22,5.8,-78.92,74.16,fall
-2.01,20.68,-11.98,-8.12,-73.55,95.34,fall
-3.45,-0.41,-11.78,-14.1,-107.24,87.4,fall
0.97,10.48,-9.93,-9.16,-131.53,85.82,fall
4.2,7.17,-6.32,-13.31,-112.37,66.16,fall
2.3,5.27,-5.13,-32.41,-85.02,38.82,fall
-4.14,9.38,-5.7,-36.99,-78.19,12.7,fall
-0.62,6.7,-6.52,-51.15,-74.46,-11.66,fall
-2.16,5.94,-4.39,-61.77,-68.79,-16.24,fall
-2.45,4.36,-2.49,-72.75,-79.28,-10.8,fall
-2.77,4.23,-3.71,-74.46,-72.63,-20.08,fall
-0.91,6.32,-3.12,-69.82,-63.29,-36.93,fall
2.17,4.82,-4.02,-58.41,-60.24,-61.46,fall
4.08,2.69,-1.51,-47.91,-34.91,-77.33,fall
2.58,-0.25,0.35,-47.61,-19.41,-83.07,fall
-5.93,5.94,-2.14,-89.78,-47.3,-65.8,fall
-7.73,10.23,-5.81,-131.53,-75.38,-49.62,fall
-5.42,9.11,-4.39,-169.43,-105.96,-18.86,fall
-2.73,9.37,-4.23,-190.8,-130.19,6.1,fall
-9.96,9.24,-2.74,-210.39,-115.05,41.69,fall
-16.02,4.1,14.65,-202.76,-285.1,138.61,fall
27.02,-5.05,39.24,88.62,-114.99,80.93,fall
-1.11,13.84,18.13,103.21,-40.95,-2.75,fall
-6.48,10.35,14.67,88.87,-13.79,-84.17,fall
-3.5,4.42,10.14,14.1,-19.84,-32.04,fall
-1.14,4.84,5.91,-8.36,-18.74,-8.48,fall
-0.2,3.02,6.41,0.37,-19.9,-1.71,fall
-1.18,3.48,6.46,14.59,-11.72,13.06,fall
-0.82,4.05,7.85,31.25,-16.6,6.35,fall
0.2,5.34,7.95,42.85,-14.53,-2.75,fall
-0.7,6.5,7.83,41.93,-16.91,-4.64,fall
-1.03,8.48,7.73,33.51,-17.09,-1.28,fall
-0.98,9.96,6.57,18.92,-19.78,1.77,fall
-0.21,9.54,5.84,11.41,-17.15,-4.27,fall
0.14,7.88,5.39,8.24,-13.31,-4.64,fall
-0.58,7.55,5.15,9.4,-7.57,-1.65,fall
-0.87,7.76,5.28,11.35,-6.41,-1.22,fall
-1.53,8.38,5.27,14.28,-8.85,-0.12,fall
-0.78,9.13,5.57,11.35,-9.4,-0.55,fall
0.04,8.87,5.87,7.63,-5.49,-1.04,fall
-0.7,8.49,6.06,3.11,-2.08,-3.78,fall
-0.99,8.05,5.71,-0.18,-2.75,-0.55,fall
-0.29,7.8,5.37,-0.37,-5.68,2.69,fall
0.05,8.04,5.62,2.14,-2.93,2.26,fall
-0.2,8.58,5.34,2.2,1.46,-0.31,fall
-0.67,8.49,5.28,2.69,3.91,-1.04,fall
-0.98,8.29,5.2,2.08,3.05,-1.53,fall
-0.72,8.15,5.41,1.53,1.28,-0.49,fall
-0.73,8.15,5.52,1.59,0.67,-0.12,fall
-0.7,8.33,5.48,1.34,0.37,-1.28,fall
-0.68,8.22,5.41,0.73,0.37,-1.46,fall
-0.71,8.34,5.28,0.98,-0.18,-0.98,fall
-0.62,8.26,5.25,1.04,-0.49,-1.22,fall
-0.61,8.25,5.33,1.04,-0.61,-0.67,fall
-0.65,8.24,5.35,1.4,-0.37,-0.61,fall
-0.61,8.25,5.41,1.59,-0.49,-0.92,fall
-0.56,8.38,5.43,0.98,-0.06,-0.67,fall
-0.51,8.13,5.4,-0.06,0.98,-1.16,fall
-0.68,8.3,5.29,-1.16,2.01,-1.4,fall
-0.69,8.23,5.22,-0.49,2.01,0.12,fall
-0.65,8.3,5.39,0.61,0.67,-0.61,fall
-0.6,8.18,5.39,0.85,-0.06,-1.28,fall
-0.69,8.62,5.48,-0.85,-0.61,-2.26,fall
-0.86,8.42,5.35,-4.7,-1.28,-3.42,fall
-0.64,8.01,5.41,-4.09,-1.4,-2.87,fall
-0.72,8.46,5.64,-7.39,-0.98,-0.98,fall
-0.77,8.15,5.13,-8.06,-2.26,0,fall
-0.5,7.62,5.49,-4.09,-0.24,0.43,fall
-0.72,7.91,5.45,-0.73,0.12,-0.79,fall
-0.64,8.14,5.51,0.92,-0.67,-2.38,fall
-0.67,8.22,5.65,1.1,-0.24,-1.83,fall
-0.68,8.07,5.46,0.98,-0.37,-2.32,fall
-0.64,8.1,5.55,1.1,0.31,-2.08,fall
-0.61,7.97,5.4,2.2,0.67,-1.89,fall
-0.62,8.34,5.59,1.71,1.71,-1.46,fall
-0.73,8.26,5.53,0.31,2.5,-0.31,fall
-0.75,7.98,5.49,0.37,2.2,-1.53,fall
-0.82,8.15,5.43,1.04,1.04,-1.83,fall
-0.83,8.33,5.57,1.22,-0.55,-1.46,fall
-0.84,8.3,5.61,-0.92,-1.4,-0.31,fall
-0.72,8.02,5.59,-0.18,-1.83,-0.67,fall
-0.69,8,5.52,0.37,-0.43,-0.98,fall
-0.67,8.12,5.4,1.04,0,-1.53,fall
-0.77,8.1,5.41,0.73,-0.31,-1.04,fall
-0.57,8.21,5.52,1.04,-0.18,-1.46,fall
-0.64,8.19,5.58,1.53,0.24,-1.95,fall
-0.59,8.07,5.48,1.04,0.37,-2.08,fall
-0.84,8.12,5.32,1.04,1.77,-2.32,fall
-0.7,8.13,5.52,2.14,0.67,-0.92,fall
-0.81,8.22,5.37,1.95,0.98,-0.98,fall
-0.66,8.23,5.5,1.46,1.04,-1.46,fall
-0.62,8.07,5.61,1.1,1.65,-1.83,fall
-0.58,8.12,5.51,1.34,2.38,-1.77,fall
-0.74,8.03,5.48,1.4,2.81,-2.14,fall
-0.91,8.21,5.35,1.59,2.56,-1.89,fall
-1.01,8.38,5.27,0.79,1.28,-1.95,fall
-1.06,8.41,5.28,0.43,0.43,-1.4,fall
-0.95,8.29,5.29,0,0.31,-0.98,fall
-0.91,8.15,5.33,0.49,0.43,-0.79,fall
-0.83,8.09,5.48,0.67,0.55,-1.04,fall
-0.86,8.21,5.48,0.49,0.37,-1.04,fall
-0.86,8.35,5.51,0.18,0.12,-2.14,fall
-0.81,8.22,5.36,0.37,-0.67,-2.2,fall
-0.77,8.21,5.37,-0.31,-0.49,-1.22,fall
-0.73,8.12,5.51,-1.77,-0.85,-1.53,fall
-0.79,7.87,5.58,-1.65,-0.55,-2.69,fall
-0.9,8.43,5.43,-1.59,-0.12,-1.77,fall
-1.04,8.25,5.39,-2.2,0,-1.59,fall
-0.94,8.31,5.34,-1.4,-0.12,-1.28,fall
-0.99,8.15,5.33,-0.73,0.18,-1.59,fall
-0.88,8.18,5.45,0,-0.12,-0.98,fall
-0.77,8.14,5.58,-0.24,-0.24,-0.55,fall
-0.81,8.13,5.56,-0.55,-0.18,0.12,fall
-0.84,8.12,5.53,-0.92,-0.06,-0.49,fall
-0.91,8.29,5.48,-1.04,-0.31,-0.73,fall
-0.81,7.99,5.43,-1.71,-0.49,-0.73,fall
-0.91,7.9,5.33,-1.53,0.18,-1.04,fall
-0.88,7.82,5.53,1.28,0,-0.67,fall
-0.94,8.12,5.43,1.83,-0.06,-0.61,fall
-0.84,8.28,5.51,1.46,-0.37,-1.16,fall
-0.86,8.32,5.61,0.73,-0.55,-1.1,fall
-0.85,8.17,5.54,-0.18,-0.55,-0.92,fall
-0.83,8.02,5.47,-0.31,-0.43,-1.34,fall
-0.83,8.09,5.46,0.18,-0.12,-1.46,fall
-0.83,8.18,5.49,0.55,-0.18,-1.28,fall
-0.85,8.16,5.51,0.55,-0.31,-0.73,fall
-0.83,8.09,5.56,0.37,-0.43,-0.85,fall
-0.82,8.14,5.51,0.24,-0.24,-0.92,fall
-0.86,8.18,5.53,0.55,-0.18,-1.16,fall
-0.85,8.12,5.44,-0.12,-0.55,-1.16,fall
-0.94,8.15,5.41,-0.61,-0.31,-1.28,fall
-0.87,8.1,5.48,0.73,-0.49,-0.79,fall
-0.81,8.21,5.51,0.49,-1.46,-0.79,fall
-0.74,8.05,5.64,0.18,-0.79,-1.16,fall
-0.82,8.11,5.55,0.37,-0.18,-1.34,fall
-0.86,8.17,5.44,-0.06,0.06,-1.53,fall
-0.86,8.11,5.47,0,0.06,-1.16,fall
-0.83,8.17,5.5,0.12,-0.24,-0.85,fall
-0.82,8.14,5.54,-0.06,-0.12,-1.16,fall
-0.81,8.08,5.55,-0.06,-0.12,-1.22,fall
-0.87,8.14,5.53,0,0,-1.4,fall
-0.77,8.33,5.57,0.18,0.18,-1.53,fall
-0.79,8.09,5.57,-0.85,2.5,-2.62,fall
-0.88,7.84,5.46,-1.34,2.93,-2.32,fall
-1.12,8.04,5.4,-0.18,1.89,-0.85,fall
-0.89,8.08,5.43,1.53,0.24,-0.31,fall
-0.88,8.25,5.43,1.28,-1.16,-0.49,fall
-0.79,8.12,5.57,0.24,-1.59,-0.79,fall
-0.88,8.07,5.62,-0.31,-1.65,-0.49,fall
-0.92,7.94,5.48,-0.06,-1.59,1.04,fall
-0.82,8.21,5.44,0.12,0.12,-0.92,fall
-0.84,8.19,5.54,0.49,0.24,-2.5,fall
-0.92,8.22,5.56,0.31,0.12,-1.28,fall
-0.87,8.03,5.58,-0.06,-0.61,-0.61,fall
-0.82,8.09,5.56,-0.06,-0.98,-0.67,fall
-0.8,8.11,5.53,0.06,-0.37,-1.4,fall
-0.86,8.11,5.48,0.43,-0.49,-0.92,fall
-0.9,8.25,5.57,0.49,-0.98,-0.55,fall
-0.69,8.03,5.54,-0.18,-0.92,-0.73,fall
-0.84,7.96,5.48,-0.06,-0.06,-1.16,fall
-0.86,8.15,5.55,1.59,0.24,-0.85,fall
-0.88,8.21,5.5,0.73,-0.24,-1.28,fall
-0.85,8.07,5.57,-0.06,-0.49,-1.28,fall
-0.84,8.14,5.6,0.24,-0.24,-1.4,fall
-0.82,8.17,5.51,0.06,0,-1.28,fall
-0.9,8.1,5.47,0.31,0.12,-1.4,fall
-0.79,8.09,5.53,0.43,-0.24,-1.28,fall
-0.8,8.09,5.55,0.43,-0.18,-1.28,fall
-0.85,8.09,5.52,0.55,-0.24,-1.46,fall
-0.86,8.09,5.52,0.79,-0.31,-1.28,fall
-0.87,8.16,5.49,0.61,-0.37,-1.1,fall
-0.89,8.16,5.51,0.43,-0.49,-1.4,fall
-0.88,8.1,5.5,0.37,-0.31,-0.92,fall
-0.77,8.1,5.53,0,-0.24,-1.4,fall
-0.89,8.15,5.58,0,0.18,-1.28,fall
-0.81,7.98,5.48,0.98,0.24,-1.59,fall
-0.88,8.26,5.43,1.04,-0.12,-1.1,fall
-0.78,8.11,5.55,-0.12,-0.49,-1.28,fall
-0.91,8.12,5.56,0.12,-0.18,-0.98,fall
-0.86,8.16,5.5,-0.06,-0.06,-1.22,fall
-0.89,8.09,5.49,-0.37,-0.12,-1.22,fall
-0.87,8.1,5.49,0.31,-0.24,-1.04,fall
-0.88,8.13,5.49,0.43,-0.43,-0.98,fall
-0.84,8.12,5.53,0.55,-0.49,-1.28,fall
-0.83,8.13,5.52,0.37,-0.31,-1.46,fall
-0.76,8.09,5.55,0.43,-0.31,-1.34,fall
-0.78,8.1,5.55,0.55,0.24,-1.16,fall
-0.88,8.08,5.51,0.49,0.18,-1.28,fall
-0.89,8.25,5.52,0.49,-0.85,-0.49,fall
-0.81,8.14,5.52,0.12,-1.16,-0.37,fall
-0.89,8.13,5.46,0,-0.18,-0.79,fall
-0.83,8.06,5.56,0.98,0,-0.98,fall
-0.89,8.19,5.48,0.43,-0.06,-1.22,fall
-0.82,8.02,5.55,-0.24,-0.18,-1.04,fall
-0.87,8.09,5.55,0.37,-0.24,-1.1,fall
-0.84,8.3,5.52,0.43,0.06,-1.34,fall
-0.94,8.13,5.48,-0.37,0.79,-1.28,fall
-1.06,8.17,5.44,0,-0.43,0.24,fall
-0.74,8.05,5.55,0,-1.77,-0.12,fall
-0.64,8.13,5.63,0.55,-1.28,-0.67,fall
-0.62,8.13,5.45,0.24,-0.12,-1.22,fall
-0.82,8.01,5.67,0.37,1.53,-1.04,fall
-0.88,7.97,5.45,0.49,1.04,-1.4,fall
-0.98,8.03,5.4,0.73,0.98,-0.85,fall
-0.94,8.21,5.39,1.34,-1.34,-0.18,fall
-0.97,8.35,5.48,1.04,-2.5,-0.24,fall
-0.75,8.12,5.63,-0.12,-3.78,-0.55,fall
-0.64,7.91,5.49,0,-2.2,-0.92,fall
-0.74,8.05,5.44,1.04,-1.04,-0.67,fall
-0.67,8.17,5.31,0.55,-0.85,-0.61,fall
-0.77,8.53,5.64,-0.92,-0.12,-1.1,fall
-0.88,8.34,5.78,-3.6,-1.65,-0.12,fall
-0.85,8.07,5.59,-4.09,-1.89,0.43,fall
-0.76,8.15,5.84,-4.7,-5,2.08,fall
-0.31,7.48,5.25,-5.92,-2.93,1.59,fall
-0.42,7.87,5.78,-0.55,-0.06,1.22,fall
-0.55,8.12,5.51,1.22,1.28,-2.38,fall
-0.66,8.12,5.58,2.2,2.81,-3.05,fall
-0.77,8.05,5.73,2.56,1.71,-2.26,fall
-0.71,8.22,5.63,2.2,0.18,-1.34,fall
-0.66,8.14,5.63,0.73,0.37,-1.16,fall
-0.83,8.78,5.96,-2.2,-0.31,-0.55,fall
-0.25,9.12,5.97,-13.55,-2.01,4.76,fall
-0.06,6.49,5.61,-8.36,4.03,8.42,fall
-1.29,7.47,6.29,-0.49,6.16,4.09,fall
0.14,7.24,4.98,3.78,5.13,-2.93,fall
-0.94,7.55,4.54,5,10.38,-0.67,fall
-1.55,8.98,5.92,6.77,3.66,-2.56,fall
-1.05,8.19,5.96,3.66,-2.69,1.28,fall
-0.7,8.51,6.08,1.71,-3.36,0.85,fall
-0.28,8.05,5.65,0.67,-2.2,-2.75,fall
-0.81,7.8,5.53,0.98,-0.24,-2.5,fall
-0.83,7.91,5.62,1.4,0.37,-2.69,fall
-0.73,8.23,5.53,1.4,-0.61,-0.37,fall
-0.53,8.16,5.78,1.1,-0.61,0.31,fall
-0.42,8.07,5.7,0.73,0.49,-0.49,fall
-0.59,8.21,5.65,0.06,0.85,-1.65,fall
-0.61,7.87,5.68,-0.55,0.12,-1.83,fall
-0.52,7.95,5.66,-0.18,2.32,-0.43,fall
-0.32,8.78,5.79,-2.38,3.05,1.53,fall
-0.72,8.16,5.32,-4.76,4.33,-0.85,fall
-1.13,7.36,5.74,-1.77,2.93,-1.77,fall
-1.11,7.72,5.84,2.99,-0.12,-2.81,fall
-0.83,8.17,5.51,3.42,-0.92,-1.95,fall
-0.89,8.2,5.57,1.77,-0.98,-1.65,fall
-0.86,8.19,5.63,0.18,-1.59,-0.79,fall
-0.91,8.42,5.79,-1.95,-2.38,-1.1,fall
-1,8.49,6.39,-4.21,-3.78,-0.85,fall
-1.19,8.18,5.85,-12.45,-5.25,0.37,fall
-0.21,7.89,6.08,-9.22,-3.6,3.23,fall
0.68,7.34,5.41,-7.14,3.6,0,fall
-0.4,6.65,4.77,-1.4,8.91,-5.62,fall
-1.17,8.04,5.76,8.06,2.01,-2.32,fall
-1.25,7.76,5.65,6.65,-3.3,-1.59,fall
-0.53,9.11,6.3,2.69,-4.52,0.37,fall
-0.19,8.83,7.12,-4.64,-0.43,-2.14,fall
-0.72,7.3,5.38,-9.4,3.78,-4.15,fall
-1.06,6.64,5.78,-2.81,3.6,0.37,fall
-1.11,7.14,5.51,3.66,0.12,-1.65,fall
-0.77,8.2,5.57,6.53,-1.1,-0.18,fall
-0.62,8.64,6.18,4.46,-1.59,0.73,fall
-0.56,8.57,6.2,2.38,-0.79,-0.18,fall
-0.54,8.71,6.26,-1.65,-0.24,-3.54,fall
-0.62,7.37,5.67,-8,0.37,-2.99,fall
-1.14,6.74,5.62,-3.3,-1.59,-2.2,fall
-0.8,7.51,5.76,-0.85,-4.7,0.18,fall
-0.77,8.09,5.72,1.83,-2.93,0.37,fall
-0.5,8.5,6.28,1.89,-2.62,-1.71,fall
-0.65,8.39,6.05,0.12,-1.22,-1.04,fall
-0.56,7.62,6.05,-1.46,-0.31,-1.28,fall
-0.59,7.23,5.89,-0.31,1.04,-2.5,fall
-0.81,7.74,5.98,3.36,1.1,-1.4,fall
-0.87,8.01,5.82,2.56,-0.61,0.31,fall
-0.76,7.94,5.98,2.99,-1.89,1.34,fall
-0.93,5.34,-6.24,5.31,17.33,-21.67,fall
-1.06,6.55,-6.68,9.89,4.15,-0.06,fall
1.56,6.23,-5.34,4.88,-3.05,12.94,fall
1.57,9,-8.11,10.07,6.35,-3.42,fall
0.59,7.1,-7.79,5.98,-4.39,-7.08,fall
0.11,7.23,-8.4,8.12,-3.97,1.22,fall
-0.57,7.35,-7.61,7.2,-12.45,1.34,fall
1.04,6.77,-6.79,-0.49,-17.4,5.62,fall
1.64,6.58,-6.09,-11.23,-11.66,11.84,fall
1.2,6.43,-6.37,-17.52,-6.1,6.84,fall
1.32,6.18,-6.47,-17.52,-3.11,0.18,fall
0.79,5.94,-6.5,-12.94,-2.32,-1.4,fall
0.59,5.71,-6.56,-9.77,-4.94,0.73,fall
0.47,5.87,-6.25,-4.39,-9.58,0.31,fall
1.53,6.16,-5.86,1.71,-12.51,1.53,fall
2.11,6,-6.26,2.62,-8.12,2.26,fall
2.89,7.86,-6.87,7.32,-0.73,-3.6,fall
-0.93,13.21,-8.58,6.84,-3.85,3.36,fall
0.4,7.59,-7.95,-7.93,-4.27,-8.48,fall
-0.06,8,-5.58,-0.98,4.33,-21.79,fall
0.01,6.83,-5.01,8.54,5,-16.24,fall
-0.39,7.53,-4.97,7.57,10.13,-8.3,fall
-1.74,7.31,-5.64,4.88,5.49,-14.77,fall
-0.62,6.63,-5.3,3.23,-5.98,-13.55,fall
-1.07,6.53,-5.82,-3.11,-8.54,5.92,fall
-1.29,6.72,-6.75,-3.23,-11.54,12.45,fall
-0.43,6.18,-6.11,-0.24,-16.36,9.46,fall
-0.41,4.57,-6.44,6.71,-18.92,14.1,fall
-0.16,5.11,-5.72,13.31,-22.09,26.86,fall
-0.45,6.58,-7.53,13.24,-15.56,35.22,fall
3.6,15.61,-8.43,-0.55,-18.13,46.88,fall
3.1,11.94,-7.03,-10.8,-9.16,40.22,fall
-3.15,7.9,-5.91,-5.43,-27.65,23.19,fall
-1.47,6.18,-5.31,-3.11,-47.79,35.46,fall
1.9,7.03,-5.1,-4.03,-51.94,34.61,fall
3.94,6.43,-4.66,-5.13,-48.83,39.86,fall
1.08,6.68,-4.7,-5.68,-43.58,33.94,fall
0.85,6.75,-5.41,-7.45,-44.49,30.09,fall
2.71,7.15,-5.83,-9.03,-45.04,27.65,fall
2.46,6.98,-5.87,-9.09,-38.09,21.55,fall
2.81,6.18,-5.41,-5.37,-28.93,8.48,fall
2.72,6.46,-5.31,1.71,-18.37,-7.14,fall
0.88,7.52,-7.43,9.03,-22.95,-15.38,fall
1.26,12.74,-10.82,12.51,-13.24,-13.85,fall
-1.79,11.61,-8.37,2.5,-28.63,-8.48,fall
1.66,7.34,-2.43,-0.49,-39.67,-10.07,fall
-0.52,6.55,-5.08,6.65,-17.76,1.46,fall
-1.59,7.25,-5.26,5.25,-32.04,37.11,fall
-3.27,7.64,-6.69,-1.77,-46.51,47.36,fall
-1.56,8.24,-7.09,-3.78,-73,40.95,fall
0.01,7.04,-6.18,-6.59,-86.12,47.67,fall
0.29,6.45,-6.1,-4.94,-84.72,53.34,fall
0.3,6.25,-6.48,0.92,-84.72,52.19,fall
0.98,4.89,-6.18,8.42,-83.13,51.57,fall
0.48,4.16,-6.22,18.13,-80.93,59.39,fall
0.89,3.53,-6.47,25.15,-81.05,69.34,fall
2.43,5.3,-7.07,32.65,-65.06,77.76,fall
4.14,20.17,-6.91,35.1,-38.27,79.83,fall
0.57,4.4,-4.13,-24.23,-13.37,54.5,fall
0.09,11.73,-6.43,2.08,-31.92,36.93,fall
-1.51,7.04,-5.5,9.03,-25.51,21.18,fall
2.83,6.17,-4.46,9.52,-24.17,15.5,fall
3.01,6.56,-3.51,7.93,-8.36,19.23,fall
0.52,7.2,-4.92,4.58,2.69,9.64,fall
0.79,6.82,-4.75,-0.37,2.69,1.53,fall
1.37,6.62,-6.14,-2.87,8.12,-3.11,fall
1.83,5.76,-6.59,-0.92,10.62,-7.87,fall
1.95,4.92,-6.52,6.53,16.97,-18.07,fall
-1.66,7.08,-8.67,14.89,8.06,-27.22,fall
0.29,12.04,-8.92,5.62,-8.06,-5.07,fall
-2.33,11.45,-7.52,3.97,-16.72,-15.14,fall
0.57,5.45,-5.3,-2.87,-11.6,-40.89,fall
1.91,6.24,-4.26,0.85,8.54,-24.84,fall
-0.92,5.45,-4.73,4.88,18.55,-9.77,fall
-3.16,8.28,-5.96,5.13,11.17,4.33,fall
-2.17,6.89,-6.31,0.37,-4.39,2.62,fall
-1.07,6.09,-6.51,5,-8.67,3.42,fall
-0.68,4.67,-6.02,10.62,-8.12,7.93,fall
-1.29,4.75,-6.32,15.75,-4.7,18.68,fall
-1.91,4.88,-6.59,16.97,-9.09,24.66,fall
-1.5,5.5,-6.62,18.62,-14.04,31.19,fall
-0.51,7.56,-8.32,12.08,-4.21,31.37,fall
2.15,13.42,-10.59,21.3,-11.96,38.15,fall
1.13,11.06,-8.5,-8.24,2.99,41.63,fall
-1.26,9.49,-6.73,-7.51,-12.27,15.81,fall
-1.89,6.13,-4.68,-6.9,-17.64,16.97,fall
0.18,5.34,-5.22,-5.98,-17.4,3.05,fall
2.59,7.98,-3.11,-5,-11.47,-3.72,fall
5.03,8.71,-5.76,-20.87,21.48,-7.08,fall
1.16,5.43,-6.32,-16.42,34.97,-10.68,fall
-1.36,4.81,-7.41,-4.09,30.03,-15.08,fall
-1,4.54,-6.64,11.11,17.64,-18.43,fall
2.15,5.27,-5.58,18.31,17.82,-30.82,fall
0.01,8.17,-7.57,5.13,17.03,-40.59,fall
-0.51,8,-7.32,-17.27,8.79,-38.94,fall
-3.52,10.45,-11.99,-7.26,16.36,-34.73,fall
0.06,9.06,-7.46,-14.1,-5.43,-45.23,fall
3.18,7.9,-2.8,-4.7,18.62,-35.4,fall
0.44,6.81,-5.37,-5.98,50.84,-23.99,fall
-1.27,6.9,-5.87,-0.79,57.86,-22.46,fall
-0.99,6.83,-5.28,-0.98,54.75,-28.63,fall
0.21,6.4,-5.24,0.24,56.4,-35.1,fall
-1.91,5.84,-5.59,0.06,57.86,-29.24,fall
-2.19,5.12,-6.38,0.49,51.64,-22.95,fall
-2.19,5.26,-7,4.58,43.7,-17.21,fall
-2.03,4.93,-6.68,8.54,35.64,-7.32,fall
-0.91,6.57,-6.01,12.57,32.1,6.04,fall
-0.65,8.2,-4.45,3.42,32.17,5.86,fall
5.69,12.47,-7.32,7.02,45.53,10.8,fall
1.23,11.35,-7.51,10.86,60.61,-51.27,fall
-0.21,11.48,-9.05,15.87,58.53,-49.26,fall
2.08,10.67,-6.52,9.95,62.99,-74.65,fall
2.23,7.99,-5.56,0.67,85.45,-92.71,fall
1.06,5.24,-5,-2.2,100.28,-101.14,fall
0.27,4.32,-4.84,-2.32,107.24,-100.34,fall
-0.48,4.18,-5.48,-2.44,107.85,-94.79,fall
-0.92,5.19,-6.41,1.53,101.68,-80.69,fall
-1.6,5.68,-7.19,4.64,93.57,-72.27,fall
