xAcc,yAcc,zAcc,xGyro,yGyro,zGyro,label
6.38,3.15,5.12,-6.37,11.4,7.65,fallfr
6.3,2.92,5.2,-4.08,3.4,5.3,fallfr
6.37,2.75,4.87,-2.88,1.8,-1.49,fallfr
7.14,3.62,4.81,-3.57,2.89,-0.86,fallfr
6.48,3.01,5.02,-3.28,-2.21,3.11,fallfr
6.65,2.97,4.88,-2.33,-3.63,-1.27,fallfr
6.62,3.21,5.3,-2.66,-4.44,-1.37,fallfr
6.5,2.94,4.96,-2.69,-2.83,-0.19,fallfr
6.74,3.19,4.93,-2.31,-4.24,-2.26,fallfr
6.44,2.89,4.82,-3.08,0.08,1.66,fallfr
6.76,3.19,4.84,-2.79,1.5,0.05,fallfr
6.91,3.41,4.9,-3.02,-2.89,0.57,fallfr
6.56,2.98,4.99,-4.81,-8.03,-1.33,fallfr
6.56,2.82,4.79,-2.83,1.28,0.73,fallfr
6.75,3.15,4.82,-2.16,-0.23,-2.28,fallfr
6.87,3.26,4.89,-2.64,-2.6,-1.44,fallfr
6.63,3.1,4.92,-2.82,-0.58,2.02,fallfr
6.63,2.96,4.88,-2.41,-3.56,-0.27,fallfr
6.8,3.15,4.79,-1.97,-4.33,-1.95,fallfr
6.87,3.28,4.88,-2.33,-4.18,-2.72,fallfr
6.63,2.95,4.82,-2.6,-2.92,1.11,fallfr
6.74,3.1,4.86,-2.2,-3.2,-1.91,fallfr
6.92,3.3,4.78,-2.39,-2.98,-0.79,fallfr
6.79,3.14,4.75,-2.63,-1.35,0.72,fallfr
6.77,3.1,4.81,-2.27,-2.65,-0.87,fallfr
6.69,3.16,4.77,-2.32,-4.44,-2.01,fallfr
6.59,3.02,4.63,-2.44,-1.29,-1.08,fallfr
6.76,3.16,4.72,-2.56,-0.32,0.34,fallfr
6.81,3.21,4.81,-3.11,0.02,3.17,fallfr
6.76,3.14,4.79,-2.34,-2.6,-0.63,fallfr
4.3,-9.04,-0.31,-4.56,-0.15,5.28,fallfr
4.53,-9.16,-0.33,-4.24,-1.49,6.49,fallfr
4.47,-9.44,0.42,-9.2,8.59,0.14,fallfr
4.62,-9.19,0.08,-5.75,24.41,-7.95,fallfr
5.14,-8.14,-0.41,-4.21,10.57,9.58,fallfr
5.17,-8.89,0.29,-11.18,1.65,5.86,fallfr
4.37,-8.37,0.48,-5.67,12.57,-0.63,fallfr
5.92,-6.66,1.32,-4.95,33.68,-18.74,fallfr
5.05,-7.19,-0.27,25.46,9.23,-26.66,fallfr
3.15,-3.1,1.89,27.92,55.59,-32.51,fallfr
2.91,-6.94,-1.3,67.37,30.15,-80.39,fallfr
-0.69,-6.05,-0.79,60.89,72.06,-96.02,fallfr
12.88,-7.95,-1.16,31.73,-85.81,-154.33,fallfr
8.22,-19.61,0.39,61.13,63.37,-54.92,fallfr
19.32,-0.03,14.27,101.4,-97.76,-18.39,fallfr
15.4,12.56,3.65,11.95,-53.41,-64.68,fallfr
7.28,3.11,4.7,12.37,-25.89,-1.48,fallfr
7.74,4.75,2.61,-2.47,-0.63,-0.61,fallfr
7.05,3.85,4.3,3.18,-6.21,-4.4,fallfr
6.96,4.49,4.41,0.44,-11.41,-2.05,fallfr
7.03,3.6,3.99,-3.21,9.18,3,fallfr
6.7,3.54,4.66,-4.24,2.95,1.52,fallfr
7.33,3.86,4.16,-2.18,2.4,2.44,fallfr
6.72,3.51,4.54,-3.5,0.43,1.54,fallfr
7.07,3.82,4.33,-1.49,-7.66,-3.06,fallfr
6.77,3.71,4.65,-2.08,-5.37,-1.11,fallfr
7.06,3.78,4.18,-3.21,-3.65,-3.05,fallfr
6.99,3.65,4.29,-3.6,-1.33,-0.82,fallfr
7.07,3.72,4.2,-2.77,-2.21,0.85,fallfr
7.01,3.67,4.12,-2.79,-2.73,-1.82,fallfr
7.01,3.74,4.19,-2.76,-0.88,-0.21,fallfr
6.79,3.53,4.32,-2.37,-4.05,-2.79,fallfr
7.19,4.1,4,-2.57,0.45,-2.89,fallfr
6.95,3.92,4.16,-2.62,-0.92,0.76,fallfr
7.12,3.82,4.07,-1.81,-4.62,-0.18,fallfr
7.16,3.84,4.08,-1.92,-4.89,0.37,fallfr
7.07,3.76,4.02,-2.98,-3.85,0.06,fallfr
6.45,3.47,4.58,-4.33,6.47,0.46,fallfr
7.67,3.97,3.77,-3.2,13.27,1.95,fallfr
7.42,3.56,3.87,-3.87,0.24,4.42,fallfr
6.93,3.8,4.34,-2.09,-2.27,1.48,fallfr
6.81,3.49,4.32,-1.58,-12.95,-2.93,fallfr
7.02,3.73,4.65,-1.56,-6.22,-0.18,fallfr
6.83,3.62,4.3,-2,-6.62,-0.36,fallfr
7.89,4.09,2.75,-0.81,2.61,1.74,fallfr
7.24,3.82,3.62,-2.61,-4.97,-0.3,fallfr
7.47,3.89,3.57,-2.24,-3.16,-1.38,fallfr
7.16,3.96,3.79,-1.95,-11.89,-1.76,fallfr
7.29,4.01,3.95,-2.3,-2.02,-0.31,fallfr
7.41,3.88,3.62,-1.57,-3.84,-0.16,fallfr
7.3,3.76,3.81,-2.18,-0.42,-0.58,fallfr
7.32,3.96,3.78,-2.11,-3.33,-0.06,fallfr
7.08,3.67,4.17,-2.53,-4.56,-0.86,fallfr
7.41,3.94,4.1,-3.91,10.05,2.27,fallfr
7.08,3.73,3.92,-2.37,0.76,0.21,fallfr
7.29,3.94,3.86,-2.12,-4.33,-2.09,fallfr
7.39,3.98,3.55,-2.59,-2.27,0.09,fallfr
7.27,3.83,4.01,-3.5,8.66,1.63,fallfr
7.14,3.9,4.06,-2.47,-1.92,-1.26,fallfr
7.23,3.85,3.89,-2.79,0.66,-0.04,fallfr
7.25,3.76,3.83,-2.44,-1.93,-0.78,fallfr
7.16,3.85,3.86,-3.08,3.08,1.61,fallfr
7.22,3.87,3.98,-2.52,0.04,-0.21,fallfr
7.2,3.78,3.93,-2.33,-2.49,-0.53,fallfr
7.18,3.8,3.9,-2.69,-1.12,-0.15,fallfr
7.09,3.73,3.98,-2.11,-0.08,0.08,fallfr
7.17,3.76,3.83,-2.27,-2.18,-0.64,fallfr
7.25,3.88,3.86,-2.73,-0.47,0.2,fallfr
7.2,3.77,3.69,-2.36,3.27,0.34,fallfr
7.13,3.73,3.92,-3.11,0.78,0.37,fallfr
7.31,3.82,3.7,-2.17,0.72,-0.09,fallfr
7.17,3.79,3.72,-2.27,-5.35,-0.05,fallfr
7.26,3.82,3.84,-3.06,-1.68,-0.15,fallfr
7.19,3.85,3.92,-3.13,3.17,0.31,fallfr
7.25,3.85,3.86,-2.75,-3.35,0.05,fallfr
7.21,3.81,3.95,-2.62,-0.53,0.41,fallfr
7.27,3.88,3.97,-2.65,-2.5,-1.07,fallfr
7.12,3.74,3.85,-2.65,0.44,-0.05,fallfr
7.07,3.7,3.84,-3.21,6.18,0.67,fallfr
7.34,3.89,3.89,-3.44,5.21,-0.37,fallfr
7.24,3.9,3.92,-2.53,0.73,0.55,fallfr
7.14,3.69,4.02,-2.66,-1.79,-0.29,fallfr
7.22,3.75,4.01,-2.66,-2.63,-0.47,fallfr
7.21,3.87,3.87,-2.34,-3.64,-0.21,fallfr
7.39,3.91,3.78,-2.77,-1.64,-0.05,fallfr
7.02,3.71,4.04,-2.82,-0.34,0.33,fallfr
6.68,3.69,3.96,-5.86,-5.39,-2.15,fallfr
7.54,3.61,3.61,-4.51,17.81,3.79,fallfr
7.1,3.64,3.96,-6.42,16.25,1.18,fallfr
7.35,4.05,3.93,-0.34,-8.54,-4.5,fallfr
7.47,4.08,4.03,-3.55,3.5,3.28,fallfr
7.47,3.83,3.55,-3.72,-2.15,4.44,fallfr
7.27,3.65,3.71,-0.74,-13.95,0.2,fallfr
7.21,3.81,3.99,-4.07,-4.69,3.27,fallfr
7.09,3.61,4.08,-2.76,-8.02,-2.02,fallfr
7.59,4.06,3.8,-2.56,-0.27,-2.21,fallfr
3.73,-9.4,-0.45,-3.9,-0.89,-1.39,fallfr
3.48,-9.44,-0.4,-6.92,-1.57,8.25,fallfr
3.99,-9.33,0.09,-12.11,20.38,-2.2,fallfr
4.26,-9.03,-0.55,-3.23,7.45,4.42,fallfr
3.37,-9.04,0.05,-4.61,11.85,5.11,fallfr
4.22,-9,0.01,-6.83,43.09,15.78,fallfr
4.4,-9.31,0.02,5.16,16.63,-2.04,fallfr
3.17,-8.41,0.69,12.45,34.5,-13.78,fallfr
3.08,-8.22,0.66,21.21,19.38,-15.78,fallfr
3.06,-6.82,-0.32,23.01,28.02,-19.62,fallfr
2.53,-2.01,1.16,35.06,20.47,-32.89,fallfr
2.2,-3.35,1.53,58.1,16.89,-36.4,fallfr
4.8,-11.16,3.84,91.92,-48.7,-96.12,fallfr
13.69,-15.33,3.16,86.18,-81.37,-102.53,fallfr
19.61,-14.42,9.11,250.13,208.21,-234.04,fallfr
4.24,5.83,10.08,-25.68,-74.81,-68.68,fallfr
3.02,-0.09,5.75,17.68,-0.03,-15.56,fallfr
7.65,4.44,6.48,7.94,-30.37,-29.86,fallfr
3.35,1.62,8.13,0.88,-9.03,9.17,fallfr
4.59,2.81,5.82,4.82,-0.98,-0.66,fallfr
4.65,1.89,6.11,-2.78,17.35,-13.42,fallfr
2.18,1.61,11.3,-3.21,27.72,-35.47,fallfr
3.34,1.56,7.29,7.36,57.36,-18.31,fallfr
1.12,3.08,7.77,-1.35,14.12,10.89,fallfr
3.49,2.6,6.91,-2.49,16.31,8.61,fallfr
4.47,2.64,7.05,-3.27,-24.72,-7.76,fallfr
4.36,2.8,6.9,-0.03,-53.55,-9.2,fallfr
6.9,4.45,5.86,-3,-39.5,0.15,fallfr
4.86,3,6.12,-1.46,-6.66,-0.02,fallfr
4.94,2.85,6.81,-1.54,6.36,4.57,fallfr
4.37,2.37,6.91,0.48,10.6,-5.6,fallfr
3.89,1.81,6.52,-2.86,9.95,3.65,fallfr
5.04,2.75,6.7,-4.89,0.12,5.65,fallfr
5.2,2.97,7.01,-2.53,7.27,5.44,fallfr
4.95,2.79,6.43,-3.95,-1.19,2.56,fallfr
4.41,2.41,6.6,-3.71,-3.57,-0.37,fallfr
4.78,2.77,6.53,-2.93,-6.8,0.08,fallfr
4.57,2.52,6.61,-3.47,-2.29,0.63,fallfr
4.69,2.42,6.46,-2.46,-2.92,-0.96,fallfr
4.98,2.54,6.41,-1.76,0.4,0.94,fallfr
4.97,2.7,6.6,-1.53,-0.28,-0.02,fallfr
4.79,2.56,6.67,-2.36,0.6,-0.85,fallfr
4.73,2.64,6.57,-2.95,-0.11,-0.22,fallfr
4.74,2.38,6.41,-2.91,-4.15,0.92,fallfr
4.97,2.54,6.34,-2.77,-4.07,-1.18,fallfr
5.12,2.68,6.6,-2.11,-1.92,1.02,fallfr
4.53,2.39,6.46,-2.61,-1.78,-1.27,fallfr
4.82,2.52,6.58,-1.77,-0.59,-0.22,fallfr
4.78,2.59,6.79,-3.4,-4.08,2.1,fallfr
5.07,3.23,6.75,-3.98,0.24,7.21,fallfr
4.73,2.99,6.68,-3.86,-3.41,0.36,fallfr
4.84,2.7,6.51,-2.29,-7.09,-3.11,fallfr
5.02,2.4,6.42,-0.28,-2.01,-1.96,fallfr
5.47,2.9,6.34,-1.37,-5.14,-1.4,fallfr
4.82,2.45,6.64,-1.56,-2.85,-3.24,fallfr
5.64,3.09,6.32,-2.28,0.37,2.02,fallfr
4.58,2.1,6.75,-2.73,0.27,0.27,fallfr
4.77,2.35,6.98,2.15,11.71,1.27,fallfr
4.73,2.6,6.34,0.84,-10.24,-3.44,fallfr
5.87,2.7,6.01,0.72,-12.89,-6.73,fallfr
5.61,2.73,6.01,-1.21,-3.82,-1.52,fallfr
5.22,2.59,6.24,-2.56,-2.92,-4.8,fallfr
5.1,2.54,6.42,-5.02,8.07,6.26,fallfr
4,1.94,6.55,0.73,2.58,-0.92,fallfr
5.06,2.8,5.83,-3.56,-3.56,0.37,fallfr
5.74,3.13,6.11,-3.63,-10.66,-3.22,fallfr
5.53,3.08,6.32,0.77,-4.43,-5.66,fallfr
5.59,3.09,6.36,-0.82,-13.6,-8.09,fallfr
4.96,2.77,6.1,-2.44,-1.7,1.19,fallfr
5.92,3.72,6.22,-5.23,-4.91,-0.91,fallfr
5.03,2.11,6.19,-1.37,1.73,2.54,fallfr
5,3.02,6.19,-3.56,0.8,0.91,fallfr
5.13,2.89,6.21,-6.47,-1.59,2.95,fallfr
4.68,2.55,6.26,-5.32,-3.02,1.79,fallfr
5.36,2.96,6.18,-4.85,-2.09,0.85,fallfr
5.03,2.72,6.29,-3.48,-1.17,0.34,fallfr
4.99,2.62,6.35,-3.01,-8.79,-2.27,fallfr
5.45,2.8,6.29,-2.6,-5.8,-2.66,fallfr
5.33,2.81,6.32,-2.98,-1.52,-1.17,fallfr
5.26,2.83,6.18,-6.21,-2.85,-2.19,fallfr
5.56,2.91,6.24,-3.91,0.77,-0.42,fallfr
5.09,2.93,6.73,-0.99,-11.34,-0.15,fallfr
5.24,2.95,5.9,0.66,-8.2,-13.27,fallfr
5.16,1.98,7.09,1.98,-21.34,-12.18,fallfr
5.74,6.5,4.52,-3.9,16.19,-26.61,fallfr
3.48,2.51,4.85,1.81,76.77,-41.6,fallfr
5.08,2.85,5.54,-3.26,-21.49,15.73,fallfr
5.22,2.67,6.21,-1.29,8.47,-0.19,fallfr
5.47,2.69,6.32,-1.08,-8.3,1.01,fallfr
5.09,3.06,6.33,-2.85,-3.15,-1.28,fallfr
4.9,2.79,6.38,-3.56,-3.01,-0.14,fallfr
5.12,2.75,6.37,-3.89,-4.94,2.31,fallfr
4.92,2.5,6.2,-3.11,-5.93,-0.82,fallfr
5.46,2.78,6.24,-1.86,-0.73,-0.86,fallfr
5.11,2.7,6.29,-3.52,-0.18,-0.11,fallfr
5.21,2.84,6.37,-2.63,-0.85,-0.23,fallfr
2.36,-9.38,-0.31,-2.23,-9.24,4.38,fallfr
3,-9.68,-0.1,-1.81,0.7,-4.58,fallfr
3.22,-9.82,0.26,-8.51,9.42,2.31,fallfr
3.98,-9.56,-0.35,0.45,14.75,-11.87,fallfr
3.12,-8.87,0.45,1.15,-5.81,-7.11,fallfr
2.62,-9.23,0.21,-3.72,27.69,0.45,fallfr
3.68,-9.03,0.13,-1.52,16.24,10.08,fallfr
3.39,-9.02,0.54,0.62,8.9,-3.42,fallfr
3.27,-8.4,0.73,3.44,19.03,-3.89,fallfr
3.36,-7.16,1.6,14.21,17.07,-14.69,fallfr
4.08,-6.12,2.8,42.04,-29.24,-21.29,fallfr
3.71,-7.86,1.55,46.04,10.18,-29.23,fallfr
2.54,-4.59,0.13,39.12,90.69,-43.59,fallfr
1.42,-5.94,1.31,65.1,24.97,-127.68,fallfr
9.33,-8.6,4.67,-16.36,-63.9,8.63,fallfr
11.17,-8.97,3.59,26.08,32.4,-108.98,fallfr
9.82,-14.84,8.76,141.49,-104.02,-139.56,fallfr
18.2,4.38,-0.84,163.56,109.89,-94.23,fallfr
2.98,6.04,8.1,-29.67,-122.27,-2.18,fallfr
6.48,1.07,6.4,28.57,20.21,27.1,fallfr
4.46,1.01,6.5,2.38,35.73,43.08,fallfr
3.58,-0.23,7.95,-6.46,0.85,76.95,fallfr
2.28,2.31,7.81,11.1,15.69,17.46,fallfr
4.73,0.8,6.55,9.21,5.01,2.52,fallfr
5.41,1.15,7.02,-7.39,-43.01,-29.44,fallfr
6.74,1.05,6.24,-10.02,-45.57,-16.73,fallfr
5.83,1.04,6.25,-2.92,-0.71,0.63,fallfr
5.22,1.57,6.77,0.4,-4.94,-4.52,fallfr
5.5,1.75,6.61,-6.18,-10.69,-0.05,fallfr
5.87,0.84,6.16,-4.2,6.08,11.89,fallfr
5.38,1.07,6.5,-2.47,5.26,-1.7,fallfr
5.44,1.07,6.56,-1.29,-0.85,2.26,fallfr
5.14,1.14,6.45,-1.62,-2.6,-0.77,fallfr
5.48,1.19,6.51,-2.91,-6.61,-1.28,fallfr
5.34,1.28,6.62,-3.6,-12.15,-4.76,fallfr
5.81,1.23,6.45,-3.01,-5.03,-0.8,fallfr
5.93,1.26,6.35,-1.66,1.41,1.4,fallfr
5.6,1.19,6.43,-2.87,-2.09,0.58,fallfr
5.58,1.28,6.38,-2.35,-1.96,-0.14,fallfr
5.53,1.24,6.49,-2.77,-2.81,-0.5,fallfr
5.69,1.27,6.37,-3.07,-4.56,-1.54,fallfr
5.6,1.26,6.38,-2.78,-1.39,-0.08,fallfr
5.63,1.3,6.42,-2.66,0.07,1.04,fallfr
5.67,1.22,6.36,-2.73,-2.38,-0.42,fallfr
5.66,1.22,6.46,-2.64,-2.53,-0.17,fallfr
5.71,1.2,6.31,-2.4,-2.61,0.79,fallfr
5.55,1.09,6.4,-2.36,-1.98,-0.6,fallfr
5.92,1.19,6.32,-2.33,-1.26,0.73,fallfr
5.71,1.15,6.36,-2.28,-1.24,0.33,fallfr
5.81,1.3,6.26,-2.56,-5.43,0.69,fallfr
5.73,1.15,6.32,-2.15,-2.47,-1.59,fallfr
5.7,1.17,6.26,-2.13,-1.21,-0.56,fallfr
5.75,1.22,6.33,-2.44,-1.21,-0.05,fallfr
5.72,1.29,6.34,-2.62,-0.27,0.6,fallfr
5.75,1.21,6.27,-2.22,-1.14,0.11,fallfr
5.69,1.2,6.35,-2.55,-2.56,-0.11,fallfr
5.69,1.34,6.34,-2.38,-3.66,-0.84,fallfr
5.82,1.25,6.25,-2.82,0.74,-0.28,fallfr
5.76,1.19,6.38,-1.86,1.02,0.6,fallfr
5.64,1.24,6.41,-2.24,-0.41,-0.11,fallfr
5.55,1.25,6.41,-2.52,-2.11,-0.79,fallfr
5.65,1.25,6.29,-2.63,-3.05,-1.08,fallfr
5.83,1.23,6.33,-2.76,-3.35,-0.73,fallfr
5.69,1.29,6.21,-2.72,-3.85,-0.75,fallfr
5.71,1.26,6.35,-2.55,-1,-0.09,fallfr
5.77,1.17,6.25,-2.45,-0.71,0.6,fallfr
5.8,1.22,6.21,-2.49,-0.23,0.4,fallfr
5.84,1.25,6.2,-2.61,-0.55,0.39,fallfr
5.92,1.23,6.19,-2.84,-1.15,0.39,fallfr
5.93,1.2,6.21,-2.53,-1.55,-0.39,fallfr
5.66,1.21,6.33,-2.6,-2.01,-0.84,fallfr
5.87,1.21,6.2,-2.96,-1.5,0.13,fallfr
5.83,1.26,6.22,-2.63,-1.54,-0.2,fallfr
5.87,1.21,6.22,-2.79,-3.35,-1.24,fallfr
5.78,1.23,6.27,-2.66,-0.51,0.6,fallfr
5.83,1.22,6.21,-2.84,-2.4,-0.15,fallfr
5.9,1.22,6.24,-2.53,-2.02,0.18,fallfr
5.78,1.25,6.29,-2.45,-1.39,-0.35,fallfr
5.8,1.22,6.36,-2.4,-0.73,0.29,fallfr
5.72,1.25,6.34,-2.44,-2.24,-0.18,fallfr
5.74,1.24,6.3,-2.64,-3.82,-1.02,fallfr
5.77,1.22,6.07,-3.63,-3.69,-0.16,fallfr
5.79,1.16,6.2,-1.82,3,1.46,fallfr
5.74,1.14,6.29,-2.08,0.42,0.51,fallfr
5.8,1.19,6.36,-2.61,-1.92,0.22,fallfr
5.8,1.22,6.35,-2.67,-2.44,-0.37,fallfr
5.8,1.27,6.27,-2.54,-1.47,-0.1,fallfr
5.88,1.23,6.34,-2.11,-0.16,1.01,fallfr
5.79,1.23,6.24,-2.56,-1.61,-0.28,fallfr
5.68,1.21,6.26,-2.53,-2.14,-0.39,fallfr
5.68,1.25,6.36,-2.92,-2.42,-0.46,fallfr
5.7,1.24,6.27,-2.43,-0.81,0.11,fallfr
5.8,1.19,6.3,-2.71,-1.21,0.11,fallfr
5.71,1.19,6.22,-2.96,-4.62,-0.39,fallfr
5.75,1.16,6.38,-2.63,-1.2,-0.24,fallfr
5.82,1.16,6.3,-2.39,-0.4,0.27,fallfr
3.9,-9.43,-0.37,1.02,-6.57,-4.79,fallfr
4.07,-9.34,-0.01,-1.28,-9.44,-4.66,fallfr
3.46,-9.26,0.22,-9.66,-8.27,-1.66,fallfr
3.55,-8.15,0.61,-3.56,33,4.64,fallfr
4.59,-9.26,0,0.21,5.47,-1.06,fallfr
4.23,-8.53,-0.4,-9.92,19.98,14.08,fallfr
3.48,-9.03,-0.17,-14.87,12.39,14.87,fallfr
3.24,-8.7,0.1,-11.63,5.07,8.5,fallfr
3.28,-9.15,0.54,-12.05,37.22,15.84,fallfr
3.1,-8.88,0.43,6.6,0.59,-1.26,fallfr
2.35,-6.79,1.01,15.68,10.86,-11.34,fallfr
3.17,-7.15,1.34,33.01,6.15,-26.83,fallfr
2.79,-6.02,2.14,47.56,-0.48,-36.2,fallfr
2.28,-4.27,2.63,55.48,-8.35,-45.61,fallfr
2.38,-5.32,1.41,92.71,-20.92,-103.54,fallfr
7.17,-14.3,1.3,-1.94,13.6,-59.76,fallfr
4.66,-15.76,4.59,-68.23,-70.65,-29.92,fallfr
19.61,-6.3,1.57,133.27,222.62,-250.14,fallfr
8.28,1.04,10.78,27.47,-123.89,-55.47,fallfr
4.75,3.8,3.91,-5.54,-15.66,4.05,fallfr
10.13,-1.46,6.42,0.6,-12.74,-14.38,fallfr
8.06,1.52,5.36,-2.24,16.46,12.99,fallfr
5.58,0.36,5.46,-8.66,4.16,13.28,fallfr
7.56,0.35,5.77,-1.91,-38.24,-11,fallfr
7.48,-0.32,5.27,-1.35,-10.94,-2.44,fallfr
6.55,-0.25,5.16,-7.28,2.5,3.87,fallfr
6.77,-0.04,5.43,-7.97,7.03,-1.91,fallfr
6.76,0.02,5.92,-4.76,3.46,5.28,fallfr
6.55,-0.33,5.17,-2.66,-2.98,-0.76,fallfr
6.86,0.06,6.05,-9.44,17.05,1.08,fallfr
5.96,-0.21,5.64,-7.82,-9.76,-1.46,fallfr
6.77,-0.81,4.36,-3.61,-2.89,0.42,fallfr
6.43,-0.42,5.58,0.7,-0.88,-3.5,fallfr
7.05,0,5.33,3.5,-16.33,-10.6,fallfr
7.36,0.02,5.2,0.03,-1.35,-0.11,fallfr
7.21,0.12,5.59,-5.53,-3.12,1.63,fallfr
6.94,-0.14,5.19,-2.77,-7.36,-5.18,fallfr
7.04,-0.11,5.32,-2.25,-7.49,-0.74,fallfr
7.31,-0.07,5.36,-1.88,3.77,0.18,fallfr
7.06,-0.11,5.14,-3.77,-4.81,-0.57,fallfr
8.84,1.02,4.59,-1.38,9.52,3.4,fallfr
7.36,0.01,5.23,-2.03,7.43,6.17,fallfr
7.45,0.05,4.96,-3.17,-3.39,-1.69,fallfr
7.36,-0.11,5.02,-3.74,-2.82,0.27,fallfr
7.06,-0.14,5.39,-2.85,-5.36,-1.08,fallfr
7.59,0,4.93,-3.4,-2.66,0.18,fallfr
7.36,0.08,5.17,-2.56,-1.53,0.7,fallfr
7.34,-0.02,5.22,-2.92,1.4,2.18,fallfr
7.09,-0.14,4.99,-2.76,1.16,2.95,fallfr
7.28,-0.09,4.78,-2.41,-4.31,-1.29,fallfr
7.39,-0.13,5.01,-2.56,-3.39,-1.62,fallfr
7.41,0,5.34,-1.53,-6.16,-3.02,fallfr
7.18,-0.05,5.04,-2.55,-5.31,-0.73,fallfr
7.64,-0.03,4.75,-2.46,-0.91,-0.93,fallfr
7.41,0.1,4.86,-3.11,-1.96,0.4,fallfr
7.49,0,4.84,-2.76,0.85,1.4,fallfr
7.29,-0.13,4.95,-3.06,-1.67,0.59,fallfr
7.41,-0.04,4.76,-2.65,0.9,0.83,fallfr
7.3,-0.11,5.1,-2.51,-1.7,-0.02,fallfr
7.25,-0.13,5.04,-2.37,-3.63,-0.52,fallfr
7.41,-0.08,5,-2.81,-0.85,1.05,fallfr
7.52,-0.03,4.95,-2.63,-1.74,-0.08,fallfr
7.59,0.12,4.74,-3.55,-3.8,-1.53,fallfr
7.61,0.06,4.71,-1.95,0.58,-0.24,fallfr
7.56,0.09,4.84,-3.7,-4.82,-1.46,fallfr
7.45,-0.02,4.97,-2.16,-0.31,0.08,fallfr
7.58,0.05,4.8,-3.21,0.05,1.29,fallfr
7.3,-0.14,4.97,-3.48,-2.31,0.08,fallfr
7.27,-0.32,5.06,-3.16,5.46,3.59,fallfr
7.31,-0.32,5.03,-2.34,-0.27,-0.64,fallfr
7.24,-0.37,5.13,-2.18,-2.86,-0.15,fallfr
7.24,-0.26,5.33,-2.35,3.66,3.08,fallfr
7.78,-0.02,5.01,-2.09,-6.02,-3.44,fallfr
7.44,-0.24,5.45,-4.05,-6.72,-0.42,fallfr
6.78,-0.45,5.6,-4.09,7.32,8.21,fallfr
6.98,-0.55,5.24,-3.98,-5.19,1.95,fallfr
8.51,-0.35,3.86,4.41,-3.05,-8.24,fallfr
6.43,-0.12,5.13,1.16,6.68,2.74,fallfr
7.57,0.64,4.92,2.16,-11.29,-10.74,fallfr
6.47,0.17,5.78,-5.48,5.76,7.29,fallfr
7.53,0.43,5.33,-3.92,3.98,5.6,fallfr
6.37,0.25,5.05,-5.24,10.02,18.05,fallfr
7.86,-0.27,6.57,1.53,4.01,7.46,fallfr
7.58,-0.74,5.5,-2.41,1.57,11.97,fallfr
7.84,-1.19,5.46,-9.11,28.13,55.23,fallfr
4.31,-1.1,5.93,14.89,22.36,17.14,fallfr
5.71,-0.78,5.71,-4.27,-12.88,-1.05,fallfr
5.49,-1.45,6.7,-22.66,18.93,21.69,fallfr
3.31,-3.42,5.53,-40.13,-1.37,28.32,fallfr
5.88,-4.61,4.71,-13.26,-56.14,29.15,fallfr
5.9,-3.22,3.94,-14.82,-21.54,25.34,fallfr
7.04,-3.93,5.62,-24.13,-9.99,38.53,fallfr
8.05,-4.78,2.79,-20.79,-24.44,10.68,fallfr
5.05,-3.96,2.92,-13.31,27.52,36.93,fallfr
6.57,-6.63,5.15,-5.59,-33.27,2.27,fallfr
7.95,-4.31,2.48,3.03,-7.18,-12,fallfr
4.47,-8.87,-0.76,-18.19,13.8,20,fallfr
4.19,-9.91,-0.69,-5.21,-7.59,6.93,fallfr
5.43,-9.69,-0.51,29.18,-13.42,-59.41,fallfr
6.14,-6.89,0.69,24.31,-2.6,-32.17,fallfr
5.85,-8.04,1.84,16.71,21.61,-1.25,fallfr
6.02,-7.04,1.4,15.95,35.15,-4.8,fallfr
6.87,-5.31,3.42,13.05,43.75,-24.84,fallfr
6.8,-2.38,1.91,17.05,70.95,-39.86,fallfr
4.31,-3.61,2.05,35.7,90.89,-17.64,fallfr
1.67,-4.37,-0.34,50.32,37.49,-5.11,fallfr
0.72,-2.91,0.8,18.52,5.19,-53.58,fallfr
4.18,-5.09,2.11,-0.43,-49.02,-121.47,fallfr
6.8,-14.81,3.28,-2.71,-131.74,-63.92,fallfr
19.61,1.49,16.76,120.61,159.19,-89.88,fallfr
19.61,4.63,1.85,124.91,86.77,-26.85,fallfr
-0.05,4.75,9.86,20.09,55.27,7.99,fallfr
5.76,-3.47,10.5,3.73,-75.92,40.08,fallfr
7.2,-2.42,6.4,37.69,-8.15,88.1,fallfr
4.43,2.95,7.35,2.42,-37.71,108.62,fallfr
7.08,5.7,3.44,-19.63,65.99,2.85,fallfr
9.95,-1.33,3.62,47.6,-77.7,-69.76,fallfr
9.37,1.73,7.15,21.63,18.34,-7.39,fallfr
9.26,0.06,3.01,-12.89,-39.63,-23.05,fallfr
9.14,1.28,3.84,1.56,13.24,-3.08,fallfr
8.78,0.86,3.54,-3.99,-21.61,-7.4,fallfr
8.37,1.06,3.85,-4.05,-5.36,-5.24,fallfr
8.24,1.22,3.64,-2.34,-0.72,1.79,fallfr
8.34,1.35,3.31,-3.47,10.56,5.99,fallfr
8.08,1.5,3.5,-1.24,-13.27,-10.17,fallfr
8.25,1.45,3.53,-2.29,-5.46,-2.69,fallfr
8.08,1.05,3.76,-1.67,-5.15,-3.22,fallfr
8.31,1.36,3.35,-2.92,-6.38,-1.75,fallfr
